0.524638176		0.305762321		0.305762321
0.550608158		0.30860734		0.30860734
0.558305264		0.310171902		0.310171902
0.561575234		0.313219398		0.313219398
0.561170757		0.315740198		0.315740198
0.557332516		0.317971945		0.317971945
0.552449584		0.321483821		0.321483821
0.542517126		0.326202542		0.326202542
0.51848799		0.332410991		0.332410991
0.527252495		0.341300905		0.341300905
0.505520761		0.349894673		0.349894673
0.487956107		0.399567246		0.399567246
0.470359385		0.399567246		0.399567246
0.465514183		0.453675926		0.453675926
0.445950508		0.474941999		0.474941999
0.442604631		0.531258464		0.531258464
0.437615305		0.579686224		0.579686224
0.433844626		0.613586247		0.613586247
0.429975152		0.667685091		0.667685091
0.426190466		0.68476218		0.68476218
0.423877537		0.724737823		0.724737823
0.423293263		0.734904766		0.734904766
0.424796522		0.74284631		0.74284631
0.426204979		0.749901474		0.749901474
0.425539017		0.75956285		0.75956285
0.425960749		0.762733817		0.762733817
0.427190006		0.76244843		0.76244843
0.426275939		0.761669397		0.761669397
0.426992714		0.760234892		0.760234892
0.426405966		0.760033011		0.760033011
0.426708251		0.762554884		0.762554884
0.430848807		0.766258001		0.766258001
0.429562211		0.769791842		0.769791842
0.427316993		0.771508813		0.771508813
0.420849174		0.770792782		0.770792782
0.391404808		0.770332813		0.770332813
0.391404808		0.769874573		0.769874573
0.391404808		0.770239651		0.770239651
0.347262263		0.770801604		0.770801604
0.34881261		0.770315528		0.770315528
0.340147346		0.769773304		0.769773304
0.332462966		0.769171476		0.769171476
0.327325463		0.76843822		0.76843822
0.326027662		0.768755734		0.768755734
0.325704485		0.768967152		0.768967152
0.32378757		0.768470943		0.768470943
0.318590701		0.768860459		0.768860459
0.314210504		0.769121826		0.769121826
0.308556557		0.767301679		0.767301679
0.304485589		0.768395185		0.768395185
0.303349435		0.767843664		0.767843664
0.305762321		0.767790735		0.767790735
0.30860734		0.767744303		0.767744303
0.310171902		0.76793021		0.76793021
0.313219398		0.768290043		0.768290043
0.315740198		0.768511355		0.768511355
0.317971945		0.768834829		0.768834829
0.321483821		0.768219054		0.768219054
0.326202542		0.768326461		0.768326461
0.332410991		0.767550468		0.767550468
0.341300905		0.768021345		0.768021345
0.349894673		0.767709851		0.767709851
0.399567246		0.76685816		0.76685816
0.399567246		0.76645416		0.76645416
0.453675926		0.766367912		0.766367912
0.474941999		0.766515613		0.766515613
0.531258464		0.766331673		0.766331673
0.579686224		0.766208112		0.766208112
0.613586247		0.765278816		0.765278816
0.667685091		0.764522612		0.764522612
0.68476218		0.763745368		0.763745368
0.724737823		0.762539804		0.762539804
0.734904766		0.759185612		0.759185612
0.74284631		0.75256449		0.75256449
0.749901474		0.741433561		0.741433561
0.75956285		0.725393772		0.725393772
0.762733817		0.725393772		0.725393772
0.76244843		0.646752656		0.646752656
0.761669397		0.63159281		0.63159281
0.760234892		0.558500171		0.558500171
0.760033011		0.528422832		0.528422832
0.762554884		0.497325212		0.497325212
0.766258001		0.506497979		0.506497979
0.769791842		0.494028777		0.494028777
0.771508813		0.463565856		0.463565856
0.770792782		0.45227319		0.45227319
0.770332813		0.445294499		0.445294499
0.769874573		0.446348816		0.446348816
0.770239651		0.462561339		0.462561339
0.770801604		0.437401265		0.437401265
0.770315528		0.449718893		0.449718893
0.769773304		0.495043039		0.495043039
0.769171476		0.514584541		0.514584541
0.76843822		0.544838846		0.544838846
0.768755734		0.550928414		0.550928414
0.768967152		0.553167105		0.553167105
0.768470943		0.553226173		0.553226173
0.768860459		0.55100739		0.55100739
0.769121826		0.554230869		0.554230869
0.767301679		0.544180036		0.544180036
0.768395185		0.546189964		0.546189964
0.767843664		0.546370566		0.546370566
0.767790735		0.546647966		0.546647966
0.767744303		0.550292134		0.550292134
0.76793021		0.557218671		0.557218671
0.768290043		0.568334937		0.568334937
0.768511355		0.571139097		0.571139097
0.768834829		0.574532807		0.574532807
0.768219054		0.572219133		0.572219133
0.768326461		0.572219133		0.572219133
0.767550468		0.520068765		0.520068765
0.768021345		0.515265763		0.515265763
0.767709851		0.461919457		0.461919457
0.76685816		0.425052285		0.425052285
0.76645416		0.373809218		0.373809218
0.766367912		0.420134932		0.420134932
0.766515613		0.477172494		0.477172494
0.766331673		0.485977262		0.485977262
0.766208112		0.494104952		0.494104952
0.765278816		0.498571128		0.498571128
0.764522612		0.503421247		0.503421247
0.763745368		0.510559082		0.510559082
0.762539804		0.495774716		0.495774716
0.759185612		0.506727815		0.506727815
0.75256449		0.509039342		0.509039342
0.741433561		0.5079602		0.5079602
0.725393772		0.50657171		0.50657171
0.725393772		0.486001641		0.486001641
0.646752656		0.477724642		0.477724642
0.63159281		0.456538916		0.456538916
0.558500171		0.435556531		0.435556531
0.528422832		0.424907446		0.424907446
0.497325212		0.424907446		0.424907446
0.506497979		0.387898415		0.387898415
0.494028777		0.392777026		0.392777026
0.463565856		0.392069429		0.392069429
0.45227319		0.391367584		0.391367584
0.445294499		0.393196821		0.393196821
0.446348816		0.401889205		0.401889205
0.462561339		0.415368408		0.415368408
0.437401265		0.435649306		0.435649306
0.449718893		0.44135046		0.44135046
0.495043039		0.492761284		0.492761284
0.514584541		0.492761284		0.492761284
0.544838846		0.539355695		0.539355695
0.550928414		0.538485646		0.538485646
0.553167105		0.542118311		0.542118311
0.553226173		0.542482257		0.542482257
0.55100739		0.542965174		0.542965174
0.554230869		0.567577064		0.567577064
0.544180036		0.56316334		0.56316334
0.546189964		0.563648045		0.563648045
0.546370566		0.565198958		0.565198958
0.546647966		0.565541029		0.565541029
0.550292134		0.567600608		0.567600608
0.557218671		0.573354304		0.573354304
0.568334937		0.570500314		0.570500314
0.571139097		0.563729107		0.563729107
0.574532807		0.542708099		0.542708099
0.572219133		0.542708099		0.542708099
0.572219133		0.520061493		0.520061493
0.520068765		0.493286967		0.493286967
0.515265763		0.480603129		0.480603129
0.461919457		0.436810136		0.436810136
0.425052285		0.423519671		0.423519671
0.373809218		0.379984319		0.379984319
0.420134932		0.370354593		0.370354593
0.477172494		0.358652353		0.358652353
0.485977262		0.346935064		0.346935064
0.494104952		0.336992204		0.336992204
0.498571128		0.332747936		0.332747936
0.503421247		0.334485352		0.334485352
0.510559082		0.339619368		0.339619368
0.495774716		0.345710516		0.345710516
0.506727815				
0.509039342				
0.5079602				
0.50657171				
0.486001641				
0.477724642				
0.456538916				
0.435556531				
0.424907446				
0.424907446				
0.387898415				
0.392777026				
0.392069429				
0.391367584				
0.393196821				
0.401889205				
0.415368408				
0.435649306				
0.44135046				
0.492761284				
0.492761284				
0.539355695				
0.538485646				
0.542118311				
0.542482257				
0.542965174				
0.567577064				
0.56316334				
0.563648045				
0.565198958				
0.565541029				
0.567600608				
0.573354304				
0.570500314				
0.563729107				
0.542708099				
0.542708099				
0.520061493				
0.493286967				
0.480603129				
0.436810136				
0.423519671				
0.379984319				
0.370354593				
0.358652353				
0.346935064				
0.336992204				
0.332747936				
0.334485352				
0.339619368				
0.345710516				
0.349495649				
0.350977987				
0.352730453				
0.353399038				
0.353544235				
0.353615165				
0.356558114				
0.363407075				
0.37265265				
0.376635373				
0.376635373				
0.461934507				
0.461934507				
0.482068032				
0.520528972				
0.558950305				
0.592626452				
0.623684287				
0.648884177				
0.664648712				
0.686896443				
0.703464329				
0.708405256				
0.717202604				
0.71814543				
0.720082104				
0.72230041				
0.725920737				
0.73042804				
0.733627737				
0.735909104				
0.740178823				
0.744976997				
0.751320839				
0.758082807				
0.762730598				
0.771202207				
0.775618851				
0.774393797				
0.774219751				
0.773712695				
0.774190187				
0.774356723				
0.774207175				
0.774407625				
0.775220513				
0.773702025				
0.774323523				
0.774928689				
0.775011718				
0.775560677				
0.774862647				
0.775188327				
0.774778128				
0.774160147				
0.774528205				
0.774155796				
0.774301112				
0.773938954				
0.774080873				
0.774281383				
0.775394917				
0.775342643				
0.774628937				
0.774252355				
0.774720132				
0.774982214				
0.77494055				
0.774653435				
0.77486521				
0.775021613				
0.775229931				
0.77593863				
0.775558174				
0.775899768				
0.776301742				
0.776625752				
0.776803255				
0.777139485				
0.77712369				
0.77682209				
0.77714932				
0.777236223				
0.77752614				
0.777549207				
0.776970923				
0.777619839				
