frame,[L] 0X,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,[R] 0x,0y.1,1x.1,1y.1,2x.1,2y.1,3x.1,3y.1,4x.1,4y.1,5x.1,5y.1,6x.1,6y.1,7x.1,7y.1,8x.1,8y.1,9x.1,9y.1,10x.1,10y.1,11x.1,11y.1,12x.1,12y.1,13x.1,13y.1,14x.1,14y.1,15x.1,15y.1,16x.1,16y.1,17x.1,17y.1,18x.1,18y.1,19x.1,19y.1,20x.1,20y.1
54,0.55049783,0.533299148,0.530432403,0.54575175,0.514391661,0.554670811,0.503392339,0.56429261,0.495729059,0.576168597,0.506765246,0.524326384,0.492014617,0.546719193,0.48425585,0.561799049,0.478593707,0.573613703,0.510634124,0.526076376,0.4932127,0.551185787,0.484778345,0.567464054,0.478245169,0.58005172,0.51604569,0.534557343,0.499048978,0.5560624,0.490014285,0.56889987,0.482764423,0.578495681,0.522495031,0.545915663,0.509132147,0.559141159,0.501251578,0.566126466,0.493799418,0.571223676,0.447968513,0.455687135,0.466230273,0.461437434,0.479401797,0.45835489,0.487733215,0.457241267,0.49464789,0.453476608,0.482753515,0.436134487,0.49257195,0.433734477,0.500610232,0.435143948,0.507858038,0.436760098,0.479233325,0.43312633,0.490384877,0.429201573,0.49812448,0.432562292,0.504581511,0.437500834,0.474030226,0.43304494,0.484024644,0.430842221,0.491387725,0.43494308,0.497481078,0.439300895,0.467352629,0.437113732,0.474348813,0.43630147,0.479656011,0.438876748,0.484483153,0.441553086
55,0.550150633,0.530004799,0.530306935,0.535262108,0.514507413,0.541963696,0.503539681,0.549453616,0.496263117,0.560128689,0.508253455,0.522129357,0.493489116,0.541640937,0.485955358,0.555346847,0.479603946,0.566009164,0.511920035,0.52478826,0.494642973,0.546888351,0.485815853,0.562353134,0.478787273,0.57449913,0.516989231,0.532920599,0.500560224,0.552834094,0.491199404,0.565658391,0.483907044,0.575356603,0.522950709,0.543614209,0.509903193,0.556624353,0.502188087,0.564166784,0.495131373,0.569936574,0.449098766,0.448329657,0.469264239,0.452925414,0.482834935,0.447223097,0.492545575,0.444305807,0.50099045,0.441324025,0.482830971,0.424435258,0.491805971,0.425866485,0.499281973,0.428725541,0.506653309,0.430775225,0.478381664,0.421774715,0.489070088,0.422830999,0.496793419,0.427740484,0.504338264,0.432740867,0.472393215,0.423047364,0.482223451,0.425432622,0.490122557,0.430398077,0.497066408,0.434156597,0.465305865,0.429765344,0.472287536,0.431352258,0.477950603,0.433576494,0.483320743,0.434875429
56,0.549153268,0.526164114,0.530616581,0.533596635,0.515854537,0.539693117,0.505540013,0.546150982,0.499052167,0.556320786,0.508273661,0.518445611,0.493995428,0.538229823,0.486774534,0.551959753,0.480407983,0.563132823,0.511706889,0.520677507,0.495056689,0.543264687,0.486247212,0.55916667,0.478921622,0.572009683,0.516745925,0.528719246,0.500801861,0.548908472,0.491473734,0.562343419,0.4837991,0.572975039,0.522737265,0.53960973,0.510234714,0.552592158,0.50276953,0.560007215,0.495679319,0.566071212,0.450632393,0.445433497,0.467826903,0.449920475,0.479904324,0.44512561,0.488774449,0.441490531,0.495959163,0.436997443,0.47980088,0.420715839,0.491271615,0.421707571,0.500536203,0.424274415,0.508768678,0.426801562,0.475806385,0.419325352,0.489251465,0.420669347,0.49877578,0.424692065,0.507599175,0.42801258,0.470943183,0.422984719,0.483623087,0.424004883,0.492734671,0.427171588,0.500277221,0.428996682,0.465918303,0.4324947,0.474778771,0.431956947,0.481036484,0.432448059,0.486474603,0.432107806
57,0.547591507,0.523337901,0.529521167,0.528619111,0.514950395,0.534524083,0.505014956,0.541187823,0.498870224,0.551106334,0.507473171,0.51686734,0.493679196,0.536202073,0.486547351,0.550221622,0.480123073,0.56235218,0.51112169,0.519655108,0.495022267,0.541787326,0.486076146,0.558056772,0.478476405,0.571529567,0.51637876,0.527756751,0.500693381,0.547188163,0.491330266,0.561089754,0.483487844,0.572164893,0.522511542,0.538345456,0.509728014,0.55001992,0.502148211,0.557173729,0.49499166,0.563206494,0.454354703,0.443301618,0.47096622,0.442966282,0.482825071,0.436694771,0.491053343,0.43278566,0.497355819,0.429514527,0.483416677,0.414120138,0.494186848,0.417516798,0.504024863,0.421755612,0.51352191,0.426028401,0.479552925,0.415399611,0.492799997,0.419866025,0.503415942,0.424949259,0.513437212,0.428557307,0.475098521,0.421713531,0.487623483,0.423300594,0.498213649,0.427015185,0.507155895,0.429155946,0.470315278,0.433016986,0.478847116,0.432407081,0.485602021,0.432498693,0.491723955,0.431843489
58,0.546416163,0.521604419,0.529203534,0.526127934,0.515207112,0.531823754,0.505534351,0.538432479,0.499535888,0.548341095,0.507170975,0.514901698,0.493714809,0.534675777,0.48643598,0.548030138,0.479964316,0.559322536,0.510658145,0.517612636,0.494865179,0.540085793,0.485826463,0.555401206,0.478223532,0.568000317,0.515790582,0.525541842,0.500436068,0.545377672,0.491185218,0.558469415,0.483461022,0.568528593,0.521832764,0.535785019,0.509222806,0.548184514,0.501873493,0.555158913,0.494946539,0.560815454,0.45825246,0.441048354,0.473895013,0.441882968,0.486280471,0.436304271,0.493989825,0.433291972,0.499501348,0.430527329,0.488755465,0.4136298,0.498999149,0.415792704,0.508809865,0.419078499,0.518312931,0.422268361,0.485268801,0.414112061,0.497887492,0.417878658,0.508775592,0.422822863,0.519019365,0.426616758,0.481414348,0.419390291,0.494113892,0.421380728,0.505374849,0.425103903,0.514941156,0.427577585,0.477339089,0.430071443,0.487334073,0.430206686,0.495023876,0.43067202,0.501886725,0.430388033
59,0.54430449,0.519627452,0.527268231,0.526748836,0.513299108,0.532306492,0.503653288,0.539006233,0.497497648,0.54883337,0.505947173,0.513443232,0.492566079,0.532579184,0.485322922,0.546760798,0.47912696,0.559150815,0.509688258,0.515820801,0.494006693,0.537806928,0.484811157,0.554094791,0.476991475,0.568233788,0.514958858,0.523444772,0.499555945,0.542945802,0.490080386,0.557290196,0.482179195,0.568954825,0.521053612,0.53374809,0.508361876,0.545591831,0.500864923,0.553209484,0.493867368,0.559680879,0.467050821,0.439732134,0.487468541,0.440324396,0.502802312,0.429436058,0.513311088,0.422759205,0.523754954,0.417561382,0.504096329,0.406054109,0.517530143,0.399198323,0.525696814,0.398679852,0.531808317,0.39943403,0.49854058,0.406377763,0.514683604,0.4006868,0.523707867,0.399755269,0.529626906,0.398604095,0.492140114,0.412531048,0.507274091,0.410442799,0.515486538,0.411575437,0.521211982,0.411824375,0.485899687,0.423748434,0.495712698,0.423836678,0.502000451,0.424512863,0.507192254,0.423974752
60,0.543635011,0.518249452,0.526975691,0.524057806,0.513522148,0.528868675,0.50427103,0.534891248,0.498052686,0.543662786,0.506651044,0.513330936,0.493028134,0.530974329,0.485562861,0.544422209,0.479002059,0.555938482,0.509949923,0.51603061,0.494148105,0.536150932,0.484818965,0.551808119,0.476836979,0.565078199,0.5146299,0.523066223,0.499397844,0.540724337,0.48987025,0.554418802,0.482009709,0.565261602,0.520204544,0.532476425,0.507906318,0.543473005,0.500338733,0.550861955,0.493411332,0.556961536,0.464556694,0.439114928,0.483099192,0.443851024,0.495810032,0.437246293,0.504092336,0.432696402,0.510979176,0.427835375,0.501929045,0.415790856,0.515593171,0.413027227,0.524887204,0.4143942,0.533250511,0.416540682,0.498276711,0.413588464,0.514452577,0.411920369,0.524709642,0.415660858,0.534177482,0.41940999,0.493552953,0.416034222,0.508848429,0.415999442,0.518592,0.418763131,0.526412189,0.421525061,0.488198817,0.4234339,0.498813689,0.421491444,0.505873024,0.42095691,0.511896491,0.420226514
61,0.541416347,0.516700029,0.52539295,0.522183061,0.511972964,0.527376473,0.502602518,0.534218729,0.496730179,0.544389129,0.504610181,0.509963632,0.491452485,0.529632151,0.483927727,0.543660939,0.477437496,0.555835545,0.508494914,0.512773156,0.492937446,0.534534335,0.483468175,0.550336242,0.475223839,0.56443578,0.513670027,0.520650208,0.498065084,0.539634287,0.488310844,0.553348362,0.480020672,0.564648628,0.51947999,0.531080186,0.506630361,0.542018056,0.498822093,0.549106181,0.491468936,0.555451035,0.46604684,0.435752928,0.484036118,0.438932568,0.49609524,0.433745861,0.504493892,0.430404395,0.510895967,0.428005338,0.50308466,0.416707873,0.51519388,0.410253227,0.524730742,0.410266161,0.533369601,0.412475795,0.500467896,0.415608704,0.513772845,0.409374297,0.524102807,0.410843521,0.534383893,0.414126813,0.496355861,0.416816235,0.50903666,0.411957026,0.518895864,0.413044304,0.528063893,0.416011482,0.49112004,0.420539618,0.500281811,0.415055662,0.50740695,0.414430112,0.51453048,0.414894968
62,0.541190326,0.515549362,0.525126457,0.518755078,0.512189329,0.523288906,0.50318557,0.529685974,0.497459233,0.539075077,0.50544697,0.508442163,0.491976827,0.527132332,0.484734476,0.540680647,0.478439212,0.551856637,0.509139955,0.511960685,0.493459582,0.5325858,0.484176606,0.54800117,0.476557851,0.56076628,0.513969839,0.5200212,0.498456478,0.537728548,0.488829404,0.551091433,0.48114109,0.561531484,0.519399703,0.530345023,0.50650984,0.540430129,0.498675078,0.546815455,0.491682112,0.552062511,0.474921495,0.427125007,0.490851074,0.430464029,0.503264308,0.422500074,0.510745645,0.416205794,0.517032325,0.410739034,0.506461918,0.404247522,0.518963873,0.401782185,0.527044892,0.403491139,0.534291506,0.406547189,0.502623022,0.401850522,0.517004907,0.400751084,0.526234388,0.404522687,0.534187198,0.409118772,0.497562051,0.403262049,0.510951757,0.403039813,0.519792557,0.407307863,0.527223945,0.411665648,0.491691768,0.409254968,0.501095593,0.408638686,0.50747627,0.40953669,0.513271749,0.410602748
63,0.541080713,0.514308274,0.525873363,0.51773423,0.512878299,0.521994233,0.503969669,0.528315127,0.498305261,0.537681758,0.505882919,0.505917013,0.492273688,0.525517285,0.484939396,0.539387465,0.478766203,0.550630689,0.509743273,0.509375155,0.493848324,0.530930579,0.48436591,0.546603501,0.47657761,0.559641123,0.514640689,0.517852068,0.498746574,0.536161065,0.488929361,0.54982686,0.481057495,0.56051296,0.519975126,0.528712511,0.506642759,0.538869321,0.498706222,0.545344532,0.491625339,0.550776005,0.470391482,0.426842868,0.484778762,0.431732148,0.496932656,0.425140619,0.504467607,0.420399815,0.510577798,0.415983826,0.501097381,0.404517412,0.51284492,0.401000798,0.521472216,0.401822299,0.529154718,0.402743995,0.49760437,0.401941687,0.511260748,0.400014222,0.520724654,0.40266636,0.529257953,0.404419452,0.492815554,0.402841002,0.505563736,0.402100116,0.514467001,0.405140698,0.521749258,0.407268703,0.487284124,0.407966942,0.495880365,0.405544579,0.502017319,0.406088293,0.507470191,0.405994415
64,0.541112423,0.514290929,0.525218725,0.519558907,0.511807203,0.524075568,0.502418458,0.530166268,0.496323884,0.539459109,0.505625367,0.505987287,0.492598981,0.525742769,0.485616684,0.539065897,0.479778111,0.550071299,0.50933218,0.508405268,0.494286269,0.53066045,0.485293806,0.545844197,0.477936596,0.55821532,0.514252305,0.516464591,0.498961478,0.535462916,0.489853919,0.548936486,0.482424021,0.559236825,0.519634545,0.527118146,0.506931067,0.537938416,0.49942416,0.544617295,0.492633432,0.549731374,0.465727061,0.425000608,0.480443746,0.430581838,0.492062479,0.424665809,0.499074101,0.421470791,0.505084217,0.417961031,0.496120095,0.403461516,0.507654786,0.400437981,0.516144633,0.401439399,0.523547471,0.402507871,0.492474824,0.400730222,0.50568074,0.398585528,0.514843822,0.401462018,0.523107767,0.403488934,0.487580538,0.401443839,0.500153899,0.401012272,0.508908987,0.403536767,0.515937746,0.404928535,0.481881469,0.406432152,0.490592033,0.404191911,0.496728897,0.404457808,0.50229615,0.404071838
65,0.54168874,0.514389038,0.526792824,0.519872427,0.51371789,0.524123192,0.504807472,0.529651523,0.498989582,0.538494647,0.506889343,0.506366909,0.493402898,0.525801182,0.485987425,0.539031863,0.479946494,0.549971998,0.510287225,0.508797824,0.494788349,0.53020823,0.485431314,0.545219064,0.477964997,0.557673633,0.514794707,0.516786158,0.499136239,0.535073996,0.489773661,0.548373878,0.482263446,0.558775008,0.519738734,0.527300119,0.506780028,0.537601888,0.499111295,0.544199407,0.492220581,0.549539089,0.462424904,0.42671746,0.476680934,0.431039274,0.487466305,0.424689621,0.494630575,0.420167983,0.500808477,0.417723924,0.491111785,0.405105889,0.502179623,0.401408494,0.509679317,0.403198868,0.515557766,0.404933184,0.488385081,0.400944591,0.501539588,0.39919284,0.509572506,0.403469652,0.516199768,0.406561464,0.48472023,0.400311738,0.497540623,0.400186598,0.505146742,0.404733539,0.510747969,0.407576799,0.48016569,0.403673053,0.489022136,0.402664363,0.494700938,0.403950691,0.499293357,0.404351652
66,0.541674078,0.513848543,0.526763082,0.518828452,0.513862848,0.523366392,0.504921913,0.529328525,0.49920699,0.538581789,0.507141292,0.506273746,0.493644565,0.525924385,0.486356318,0.539291978,0.480462015,0.550232828,0.510494232,0.508716047,0.495165318,0.530493259,0.485965043,0.545676947,0.478657901,0.558212578,0.515064895,0.516611338,0.499605656,0.535318851,0.490396261,0.548864007,0.483083755,0.559392929,0.520172358,0.526842654,0.50742209,0.537235081,0.499854058,0.544061124,0.493076026,0.549455106,0.459486634,0.429303259,0.474335402,0.43364343,0.488000453,0.428708822,0.497643083,0.423137188,0.505136847,0.420587063,0.486212969,0.407200366,0.497567594,0.408244342,0.504721463,0.413676381,0.510108411,0.417841434,0.482583761,0.401372194,0.495223969,0.405389309,0.502342999,0.411394984,0.507739663,0.415685803,0.478250325,0.400725752,0.490058362,0.403966516,0.496121079,0.409358382,0.50023514,0.41391921,0.473250449,0.404349118,0.481467277,0.405601561,0.486485511,0.40790692,0.490089864,0.410308838
67,0.541888297,0.514164209,0.527207375,0.519409299,0.514674127,0.523323178,0.506074607,0.528341055,0.500538528,0.53674525,0.507806957,0.506386817,0.494390041,0.525161862,0.487109423,0.538335383,0.48127231,0.549141109,0.511125505,0.508693933,0.495745361,0.529565752,0.48655948,0.544556439,0.479286343,0.557067871,0.515666783,0.516351819,0.500259817,0.534379423,0.491031349,0.547751725,0.483681738,0.558143556,0.520718575,0.526460469,0.508019805,0.536675632,0.500430286,0.543361723,0.493649662,0.548713326,0.459489644,0.436353922,0.474308223,0.438546479,0.487508982,0.433648497,0.496911734,0.42904985,0.50367409,0.426173121,0.484725654,0.416029066,0.495529383,0.41476658,0.502096653,0.421466976,0.506595969,0.428400069,0.480852127,0.411673874,0.493566036,0.414030015,0.500966787,0.422961473,0.506145656,0.431134909,0.476678312,0.411177069,0.48880887,0.4139328,0.49500528,0.422058165,0.498780817,0.428958029,0.472249448,0.414354891,0.481267691,0.417048544,0.486326545,0.421378106,0.489762783,0.425109267
68,0.542424858,0.513739407,0.52797991,0.518118083,0.515561759,0.521657825,0.506916881,0.526542962,0.501415014,0.534435153,0.509254932,0.506314397,0.495547384,0.523893237,0.488215417,0.537050486,0.482453644,0.547703326,0.512548208,0.508964658,0.496790737,0.528372109,0.487392336,0.54356271,0.480082214,0.556131005,0.51691848,0.516488135,0.501299918,0.533090353,0.491779,0.546559453,0.484320641,0.556900859,0.521758139,0.526567459,0.508948088,0.535908759,0.50128895,0.542354703,0.494596392,0.547264993,0.459145248,0.439356267,0.47015056,0.432088286,0.480364561,0.427194923,0.487765908,0.42691806,0.492536575,0.427743822,0.483159631,0.41869238,0.495807856,0.42246893,0.502571046,0.429369777,0.50677675,0.436148167,0.48127526,0.422039717,0.495158941,0.426768333,0.502991378,0.434031576,0.508427203,0.440244734,0.478730083,0.428643018,0.491900057,0.432391882,0.499626696,0.438891143,0.505449831,0.443740308,0.475984573,0.438179076,0.485436529,0.441209286,0.491928428,0.444323957,0.497479767,0.446165293
69,0.542480826,0.512333453,0.528266549,0.517094254,0.515868902,0.520847559,0.50730741,0.526199579,0.502033949,0.534585357,0.509651244,0.505079329,0.496006221,0.522586644,0.48843208,0.535755754,0.482311577,0.546349168,0.513048649,0.508047998,0.497240812,0.527090967,0.487606615,0.542340457,0.479879498,0.554904997,0.517514586,0.515837789,0.501767099,0.531725764,0.491997153,0.545179725,0.484205604,0.555474222,0.522434056,0.526287019,0.50959152,0.534945428,0.501823545,0.54153949,0.494963437,0.546610951,0.459216326,0.449003071,0.470373571,0.43655172,0.480331063,0.430716187,0.488333642,0.429559976,0.494852722,0.427825451,0.483792603,0.429201484,0.496258289,0.433496535,0.503849506,0.437634289,0.510193586,0.441947758,0.481307566,0.434521496,0.494802147,0.440981686,0.504080415,0.447030932,0.511800528,0.453553438,0.4778409,0.441360325,0.490332484,0.447474331,0.499156326,0.453125536,0.50693351,0.457816541,0.473700643,0.450630128,0.482585579,0.454656482,0.488920122,0.456594735,0.494898468,0.458447725
70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.461325049,0.455796152,0.472995132,0.441785991,0.483015478,0.436338663,0.491022468,0.436190575,0.497551113,0.434767395,0.486095637,0.434744358,0.498848706,0.439036727,0.507030129,0.443750948,0.514123738,0.448072046,0.483540535,0.441418588,0.497356892,0.447797745,0.507379711,0.454361588,0.515942931,0.46072191,0.480240524,0.449629039,0.493239611,0.454969853,0.503112733,0.460744172,0.511431873,0.465421498,0.47644195,0.460203528,0.485968888,0.463216364,0.493031889,0.4645091,0.499375343,0.465966254
71,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
72,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.478263348,0.454375207,0.495197296,0.45113188,0.507769942,0.452729136,0.515740812,0.455890179,0.520243585,0.45775038,0.51679945,0.447667867,0.530847728,0.458652169,0.530077934,0.463628531,0.527013361,0.464179993,0.513957858,0.44897753,0.528574586,0.460879445,0.527603388,0.465363353,0.524064004,0.467690408,0.509281993,0.452260286,0.523054481,0.461199284,0.524097085,0.46507448,0.522135079,0.466816843,0.503134012,0.45674336,0.514478981,0.462378085,0.517499506,0.465154231,0.517556369,0.466786057
73,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.474925637,0.458678752,0.494301647,0.455292702,0.508094192,0.452502161,0.517459869,0.453792363,0.525898755,0.455709785,0.508706689,0.437854141,0.522166729,0.44286105,0.528793991,0.450219601,0.532080054,0.455399036,0.505223155,0.439924061,0.520705938,0.446208924,0.528248668,0.454801589,0.532983363,0.461013198,0.50096947,0.44571209,0.515699804,0.450355738,0.523638308,0.456606865,0.529486775,0.460622221,0.495318413,0.454954833,0.505716026,0.456574231,0.512418926,0.45837155,0.518260658,0.459219038
74,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.472079158,0.459447235,0.4885391,0.458318561,0.501327455,0.452180356,0.509756684,0.450250149,0.517843127,0.448583335,0.504049659,0.433233172,0.516660273,0.43842271,0.525445938,0.443792582,0.532913089,0.449178874,0.500808239,0.435264677,0.515587032,0.44121635,0.52552253,0.447782189,0.534659207,0.4541803,0.496671379,0.441216916,0.510692418,0.445039064,0.520029306,0.45149678,0.527938783,0.457423419,0.491879493,0.451374054,0.501846313,0.452172011,0.509080291,0.454409271,0.515430629,0.457182407
75,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.470739752,0.456641883,0.486132622,0.456298649,0.498244792,0.449426651,0.505854189,0.446175545,0.512616873,0.443398535,0.501385808,0.430453002,0.513983309,0.433921516,0.523427367,0.438715547,0.531384826,0.443660676,0.49864769,0.432240665,0.513446271,0.437458068,0.52426064,0.443244636,0.533964574,0.448617578,0.49551037,0.43811813,0.509615958,0.441866517,0.520072699,0.447271049,0.528641224,0.452038795,0.492109925,0.448174834,0.501852393,0.448826075,0.509434342,0.450573981,0.516070783,0.451959193
76,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.470768809,0.453526944,0.48675096,0.453385264,0.499307632,0.44624427,0.507304311,0.44324863,0.514180064,0.440627515,0.501618028,0.425826132,0.513213992,0.429901391,0.522178769,0.434925735,0.530047297,0.440070152,0.498324394,0.427324474,0.511808157,0.43288976,0.522022903,0.439007133,0.531246662,0.444562763,0.494605094,0.433212042,0.507388055,0.437361181,0.517498255,0.44329232,0.525962532,0.448346645,0.490619719,0.443506509,0.499300748,0.445497572,0.506720603,0.447622627,0.513520002,0.449119687
77,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.468574524,0.451257378,0.482785761,0.446864694,0.494369179,0.438563138,0.501807213,0.435034901,0.50818187,0.431553841,0.498241305,0.424870938,0.51057452,0.428662181,0.519364536,0.433126926,0.527160883,0.437318325,0.495131701,0.427906394,0.509180248,0.433402449,0.51942426,0.438515455,0.528627038,0.443449736,0.491149604,0.434342206,0.504319906,0.438123107,0.513974786,0.44306156,0.522156954,0.447342575,0.486622125,0.444483608,0.495614767,0.445278496,0.502624273,0.446804047,0.508903801,0.447892725
78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.467254251,0.451367676,0.481441617,0.44611761,0.492195517,0.43738696,0.499066323,0.432938427,0.505640626,0.429330379,0.496521294,0.426493824,0.508439422,0.429125279,0.516870201,0.433281839,0.524157047,0.437831551,0.493576705,0.429218352,0.507066786,0.43365255,0.516826987,0.438814193,0.525535345,0.444326818,0.489757478,0.435028642,0.502477109,0.438416064,0.511605442,0.443230301,0.519429862,0.44706285,0.485174537,0.444544107,0.494095653,0.445665121,0.501071513,0.447486669,0.50745362,0.448476791
79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.465865612,0.451728374,0.480524391,0.444378018,0.492108762,0.436018705,0.499831736,0.432507724,0.507290483,0.429591715,0.494490176,0.427277565,0.506274045,0.429922968,0.514871836,0.433600694,0.522607088,0.43729049,0.49135527,0.430529475,0.50435245,0.434390396,0.514236152,0.439169496,0.523200095,0.444161594,0.487393856,0.436431706,0.499644011,0.439242601,0.508945286,0.443729848,0.517151892,0.446900666,0.482648104,0.446124285,0.491484433,0.446676075,0.49858591,0.44820109,0.505168676,0.448857278
80,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.465731621,0.45216924,0.477588028,0.440098315,0.487153918,0.432093859,0.493561089,0.428557605,0.499625266,0.425933748,0.493219346,0.428831816,0.505647182,0.431358844,0.514174342,0.434743315,0.521608651,0.438673049,0.49086833,0.433814406,0.504519999,0.437702954,0.514737308,0.441497475,0.523903966,0.445999146,0.48736909,0.440601051,0.500147402,0.442990214,0.509609997,0.446468443,0.518026173,0.449544817,0.483039707,0.450148076,0.491865188,0.451077312,0.498829335,0.452097356,0.505467236,0.452602953
81,0.542386174,0.513750672,0.520840645,0.527170897,0.504009724,0.529981971,0.489879966,0.535799503,0.480094552,0.543966174,0.489656329,0.484913141,0.472259581,0.468664587,0.465358317,0.470895439,0.461111188,0.480932891,0.494478554,0.477696776,0.479665577,0.460006893,0.480239242,0.46752277,0.483097345,0.477882981,0.50047642,0.479613006,0.488033205,0.466834366,0.489477754,0.475285739,0.493450463,0.483852386,0.506246448,0.487361223,0.496290475,0.485469013,0.493229061,0.49201864,0.493157655,0.499691486,0.465369225,0.45291999,0.477406442,0.440083534,0.487559348,0.432474792,0.494457424,0.430219442,0.501119375,0.428157538,0.491818905,0.429557949,0.504692018,0.432803392,0.51350826,0.436808646,0.521199524,0.441462219,0.489281505,0.43489638,0.50291425,0.438479036,0.513365805,0.442461669,0.522606313,0.447639555,0.485902488,0.442545831,0.498815507,0.444617569,0.508558095,0.447352797,0.517107725,0.450123906,0.481847018,0.453513473,0.491002917,0.453582197,0.497995794,0.45363754,0.504467428,0.453828722
82,0.540745378,0.515277624,0.518036306,0.527469933,0.501257062,0.527936637,0.488439679,0.532735467,0.478919625,0.541388929,0.494581878,0.482069671,0.482337266,0.461071461,0.482171386,0.458837152,0.484226823,0.462313294,0.499928832,0.479833752,0.486735314,0.462604702,0.488910615,0.468284875,0.494159788,0.475019783,0.505716801,0.48772648,0.492679626,0.478892475,0.49237299,0.485424012,0.495914549,0.491456181,0.511090755,0.501781046,0.499486595,0.507307589,0.493537396,0.515151322,0.490863919,0.521939516,0.465483785,0.455196023,0.478972524,0.443111449,0.489729345,0.436107814,0.497134894,0.433936656,0.504517436,0.430838794,0.492159486,0.431804419,0.50433898,0.434729755,0.513140976,0.438382983,0.521104515,0.44274199,0.48896715,0.43691057,0.501657248,0.440866768,0.511904836,0.444728374,0.521421731,0.449402273,0.485034436,0.444049686,0.496911526,0.446370214,0.506592393,0.449569732,0.515395522,0.45234552,0.480580628,0.454502285,0.489092171,0.45473358,0.496136397,0.455178261,0.502795517,0.455742955
83,0.543100834,0.510135114,0.520084977,0.521328807,0.502966285,0.52519989,0.49090597,0.532433867,0.481725067,0.542918384,0.502686679,0.491072208,0.486349612,0.490521163,0.480673522,0.495539129,0.478261322,0.501318157,0.508510172,0.492754698,0.492150575,0.501594305,0.48686552,0.515472114,0.484948188,0.525916636,0.514198184,0.501746237,0.498443574,0.511671185,0.49030304,0.525028527,0.487152249,0.533975065,0.519561529,0.515444756,0.507077038,0.524779975,0.498834372,0.533682942,0.493616939,0.541286111,0.466082543,0.456597,0.479846925,0.442915648,0.491099954,0.43638584,0.499072194,0.434809536,0.506986201,0.43193844,0.492202073,0.431808263,0.504400015,0.435443699,0.513038576,0.439704478,0.52060914,0.444230586,0.489089996,0.437219292,0.502147496,0.442210168,0.512184262,0.446610749,0.521252573,0.451508284,0.485296696,0.444657117,0.497502267,0.447601378,0.507219136,0.451115012,0.51568532,0.454286724,0.481053501,0.455439001,0.489651978,0.456230044,0.496823341,0.456840098,0.503450215,0.457627386
